Participant,x,y,x0,y0,CalPoint
7,1030,220,1268,269,3
7,1030,220,1268,269,3
7,1030,220,1264,274,3
7,1030,220,1266,270,3
7,1030,220,1268,272,3
7,1030,220,1264,270,3
7,1030,220,1267,283,3
7,1030,220,1269,274,3
7,1030,220,1262,279,3
7,1030,220,1263,279,3
7,1030,220,1265,273,3
7,1030,220,1269,277,3
7,1030,220,1267,278,3
7,1030,220,1263,276,3
7,1030,220,1271,280,3
7,1030,220,1276,280,3
7,1030,220,1271,273,3
7,1030,220,1270,276,3
7,1030,220,1270,274,3
7,1030,220,1266,280,3
7,1030,220,1278,270,3
7,1030,220,1268,284,3
7,1030,220,1268,280,3
7,1030,220,1267,279,3
7,1030,220,1265,277,3
7,1030,220,1265,274,3
7,1030,220,1267,278,3
7,1030,220,1261,283,3
7,1030,220,1265,279,3
7,1030,220,1265,279,3
7,1030,220,1266,276,3
7,1030,220,1270,283,3
7,1030,220,1269,280,3
7,1030,220,1272,276,3
7,1030,220,1274,280,3
7,1030,220,1271,278,3
7,1030,220,1273,278,3
7,1030,220,1272,278,3
7,1030,220,1267,278,3
7,1030,220,1267,282,3
7,1030,220,1269,279,3
7,1030,220,1264,284,3
7,1030,220,1269,283,3
7,1030,220,1262,282,3
7,1030,220,1262,284,3
7,1030,220,1257,286,3
7,1030,220,1264,285,3
7,1030,220,1273,283,3
7,1030,220,1271,277,3
7,1030,220,1270,280,3
7,1030,220,1264,288,3
7,1030,220,1267,283,3
7,1030,220,1262,289,3
7,1030,220,1261,285,3
7,1030,220,1252,284,3
7,1030,220,1259,292,3
7,1030,220,1268,290,3
7,1030,220,1268,283,3
7,1030,220,1264,283,3
7,1030,220,1263,288,3
7,1030,220,1256,289,3
7,1030,220,1254,288,3
7,1030,220,1254,293,3
7,1030,220,1256,288,3
7,1030,220,1256,281,3
7,1030,220,1251,286,3
7,1030,220,1252,286,3
7,1030,220,1249,291,3
7,1030,220,1249,282,3
7,1030,220,1251,287,3
7,1030,220,1249,283,3
7,1030,525,1283,342,6
7,1030,525,1285,344,6
7,1030,525,1288,339,6
7,1030,525,1281,348,6
7,1030,525,1282,345,6
7,1030,525,1278,353,6
7,1030,525,1279,351,6
7,1030,525,1274,361,6
7,1030,525,1278,359,6
7,1030,525,1257,516,6
7,1030,525,1260,519,6
7,1030,525,1254,526,6
7,1030,525,1252,531,6
7,1030,525,1249,534,6
7,1030,525,1244,536,6
7,1030,525,1245,533,6
7,1030,525,1248,531,6
7,1030,525,1245,536,6
7,1030,525,1231,579,6
7,1030,525,1236,576,6
7,1030,525,1238,580,6
7,1030,525,1240,578,6
7,1030,525,1229,586,6
7,1030,525,1232,586,6
7,1030,525,1240,581,6
7,1030,525,1240,583,6
7,1030,525,1231,593,6
7,1030,525,1238,586,6
7,1030,525,1241,589,6
7,1030,525,1240,595,6
7,1030,525,1229,597,6
7,1030,525,1246,591,6
7,1030,525,1241,590,6
7,1030,525,1240,594,6
7,1030,525,1244,593,6
7,1030,525,1240,595,6
7,1030,525,1246,587,6
7,1030,525,1243,591,6
7,1030,525,1250,590,6
7,1030,525,1241,591,6
7,1030,525,1246,590,6
7,1030,525,1246,594,6
7,1030,525,1245,593,6
7,1030,525,1234,586,6
7,1030,525,1243,568,6
7,1030,525,1246,572,6
7,1030,525,1238,574,6
7,1030,525,1244,575,6
7,1030,525,1243,573,6
7,1030,525,1241,575,6
7,1030,525,1241,573,6
7,1030,525,1244,570,6
7,1030,525,1235,580,6
7,1030,525,1236,577,6
7,1030,525,1237,574,6
7,1030,525,1244,579,6
7,1030,525,1245,578,6
7,1030,525,1246,572,6
7,1030,525,1241,577,6
7,1030,525,1242,578,6
7,1030,525,1244,574,6
7,1030,525,1241,572,6
7,1030,525,1246,577,6
7,1030,525,1253,571,6
7,1030,525,1261,572,6
7,1030,525,1267,571,6
7,1030,525,1267,571,6
7,1030,525,1267,572,6
7,1030,525,1270,572,6
7,1030,525,1269,575,6
7,1030,525,1271,567,6
7,1030,525,1274,568,6
7,1030,525,1264,570,6
7,1030,525,1266,563,6
7,1030,525,1264,565,6
7,1030,525,1270,570,6
7,1030,525,1242,571,6
7,1030,525,1248,570,6
7,1030,525,1249,576,6
7,1030,525,1249,576,6
7,1030,525,1253,566,6
7,1030,525,1244,580,6
7,1030,525,1255,576,6
7,1030,525,1247,574,6
7,1030,525,1241,576,6
7,1030,525,1250,575,6
7,1030,525,1255,571,6
7,1030,525,1248,573,6
7,1030,525,1251,573,6
7,1030,525,1256,568,6
7,1030,525,1254,572,6
7,1030,525,1254,579,6
7,1030,525,1253,579,6
7,1030,525,1213,582,6
7,1030,525,1234,577,6
7,1030,525,1232,574,6
7,1030,525,1231,585,6
7,1030,525,1231,576,6
7,1030,525,1225,576,6
7,1030,525,1231,578,6
7,1030,525,1229,580,6
7,1030,525,1225,579,6
7,1030,525,1225,578,6
7,1030,525,1223,584,6
7,1030,525,1222,582,6
7,1030,525,1230,577,6
7,1030,525,1224,578,6
7,1030,525,1219,585,6
7,1030,525,1229,583,6
7,1030,525,1226,583,6
7,1030,525,1215,578,6
7,1030,525,1217,583,6
7,1030,525,1226,581,6
7,1030,525,1229,579,6
7,1030,525,1225,584,6
7,1030,525,1221,583,6
7,1030,525,1222,584,6
7,1030,525,1223,580,6
7,1030,525,1225,579,6
7,1030,525,1217,587,6
7,1030,525,1228,578,6
7,1030,525,1223,577,6
7,1030,525,1217,578,6
7,1030,525,1222,576,6
7,1030,525,1222,578,6
7,1030,525,1219,575,6
7,1030,525,1224,580,6
7,1030,525,1221,573,6
7,1030,525,1225,569,6
7,1030,525,1226,567,6
7,1030,525,1211,577,6
7,1030,525,1237,576,6
7,1030,525,1239,563,6
7,1030,525,1247,568,6
7,1030,525,1243,570,6
7,1030,525,1243,568,6
7,1030,525,1240,568,6
7,1030,525,1236,573,6
7,1030,525,1230,573,6
7,1030,525,1237,572,6
7,1030,525,1233,565,6
7,1030,525,1230,575,6
7,1030,525,1236,566,6
7,1030,525,1240,569,6
7,1030,525,1237,565,6
7,1030,525,1230,571,6
7,1030,525,1232,571,6
7,1030,525,1232,566,6
7,1030,525,1241,563,6
7,1030,525,1237,566,6
7,1030,525,1245,566,6
7,1030,525,1241,562,6
7,1030,525,1233,562,6
7,1030,525,1244,563,6
7,1030,525,1245,561,6
7,1030,525,1231,565,6
7,1030,525,1243,565,6
7,1030,525,1240,566,6
7,1030,525,1236,560,6
7,1030,525,1244,560,6
7,1030,525,1243,566,6
7,1030,525,1245,554,6
7,1030,525,1235,564,6
7,1030,525,1238,561,6
7,1030,525,1239,563,6
7,1030,525,1237,563,6
7,1030,525,1245,565,6
7,1030,525,1235,561,6
7,1030,525,1242,562,6
7,1030,525,1241,564,6
7,1030,525,1240,567,6
7,1030,525,1239,564,6
7,1030,525,1244,569,6
7,1030,525,1245,561,6
7,1030,525,1237,561,6
7,1030,830,1242,570,9
7,1030,830,1240,568,9
7,1030,830,1236,558,9
7,1030,830,1230,567,9
7,1030,830,1241,561,9
7,1030,830,1233,570,9
7,1030,830,1239,570,9
7,1030,830,1231,570,9
7,1030,830,1238,564,9
7,1030,830,1180,973,9
7,1030,830,1184,969,9
7,1030,830,1187,956,9
7,1030,830,1189,961,9
7,1030,830,1187,944,9
7,1030,830,1201,939,9
7,1030,830,1192,938,9
7,1030,830,1203,920,9
7,1030,830,1195,928,9
7,1030,830,1192,935,9
7,1030,830,1202,919,9
7,1030,830,1215,915,9
7,1030,830,1212,903,9
7,1030,830,1211,903,9
7,1030,830,1214,893,9
7,1030,830,1214,901,9
7,1030,830,1223,897,9
7,1030,830,1229,892,9
7,1030,830,1228,900,9
7,1030,830,1224,893,9
7,1030,830,1234,898,9
7,1030,830,1234,894,9
7,1030,830,1223,894,9
7,1030,830,1220,895,9
7,1030,830,1222,897,9
7,1030,830,1217,879,9
7,1030,830,1219,879,9
7,1030,830,1223,883,9
7,1030,830,1224,880,9
7,1030,830,1225,877,9
7,1030,830,1224,876,9
7,1030,830,1223,880,9
7,1030,830,1214,879,9
7,1030,830,1225,871,9
7,1030,830,1223,881,9
7,1030,830,1217,887,9
7,1030,830,1220,879,9
7,1030,830,1218,876,9
7,1030,830,1226,875,9
7,1030,830,1220,879,9
7,1030,830,1215,882,9
7,1030,830,1221,882,9
7,1030,830,1223,879,9
7,1030,830,1223,877,9
7,1030,830,1220,880,9
7,1030,830,1223,876,9
7,1030,830,1220,878,9
7,1030,830,1216,883,9
7,1030,830,1210,879,9
7,1030,830,1212,879,9
7,1030,830,1216,879,9
7,1030,830,1218,887,9
7,1030,830,1221,877,9
7,1030,830,1217,881,9
7,1030,830,1219,877,9
7,1030,830,1224,875,9
7,1030,830,1216,879,9
7,1030,830,1212,878,9
7,1030,830,1226,880,9
7,1030,830,1245,874,9
7,1030,830,1243,873,9
7,1030,830,1244,870,9
7,1030,830,1239,870,9
7,1030,830,1235,874,9
7,1030,830,1233,878,9
7,1030,830,1237,870,9
7,1030,830,1240,874,9
7,1030,830,1247,870,9
7,1030,830,1239,869,9
7,1030,830,1237,864,9
7,1030,830,1237,871,9
7,1030,830,1240,869,9
7,1030,830,1239,869,9
7,1030,830,1245,863,9
7,1030,830,1243,869,9
7,1030,830,1238,867,9
7,1030,830,1204,858,9
7,1030,830,1211,866,9
7,1030,830,1210,856,9
7,1030,830,1220,859,9
7,1030,830,1216,865,9
7,1030,830,1214,863,9
7,1030,830,1221,865,9
7,1030,830,1218,862,9
7,1030,830,1223,857,9
7,1030,830,1219,860,9
7,1030,830,1216,866,9
7,1030,830,1220,863,9
7,1030,830,1226,857,9
7,1030,830,1211,863,9
7,1030,830,1219,861,9
7,1030,830,1218,870,9
7,1030,830,1213,870,9
7,1030,830,1222,866,9
7,1030,830,1216,863,9
7,1030,830,1217,869,9
7,1030,830,1226,863,9
7,1030,830,1222,864,9
7,1030,830,1216,864,9
7,1030,830,1225,868,9
7,1030,830,1217,866,9
7,1030,830,1218,868,9
7,1030,830,1209,872,9
7,1030,830,1214,873,9
7,1030,830,1215,872,9
7,1030,830,1218,873,9
7,1030,830,1214,875,9
7,1030,830,1213,874,9
7,1030,830,1217,872,9
7,1030,830,1208,864,9
7,1030,830,1206,872,9
7,1030,830,1210,870,9
7,1030,830,1209,866,9
7,1030,830,1210,868,9
7,1030,830,1208,871,9
7,1030,830,1210,873,9
7,1030,830,1209,868,9
7,1030,830,1212,872,9
7,1030,830,1210,868,9
7,1030,830,1216,868,9
7,1030,830,1209,865,9
7,1030,830,1211,865,9
7,1030,830,1210,867,9
7,1030,830,1219,869,9
7,1030,830,1207,867,9
7,1030,830,1202,870,9
7,1030,830,1201,867,9
7,1030,830,1218,863,9
7,1030,830,1203,869,9
7,1030,830,1198,871,9
7,1030,830,1202,867,9
7,1030,830,1203,871,9
7,1030,830,1204,868,9
7,1030,830,1203,868,9
7,1030,830,1199,867,9
7,1030,830,1196,871,9
7,1030,830,1203,862,9
7,1030,830,1199,861,9
7,1030,830,1203,855,9
7,1030,830,1205,856,9
7,1030,830,1205,857,9
7,1030,830,1202,856,9
7,1030,830,1211,858,9
7,1030,830,1203,859,9
7,1030,830,1205,857,9
7,1030,830,1200,861,9
7,1030,830,1200,862,9
7,1030,830,1206,866,9
7,1030,830,1207,865,9
7,1030,830,1205,866,9
7,1030,830,1207,865,9
7,1030,830,1205,859,9
7,1030,830,1203,861,9
7,1030,830,1208,858,9
7,1030,830,1206,863,9
7,1030,830,1203,860,9
7,1030,830,1207,859,9
7,1030,830,1206,864,9
7,1030,830,1204,862,9
7,1030,830,1211,862,9
7,1030,830,1209,866,9
8,250,220,440,283,1
8,250,220,440,285,1
8,250,220,437,278,1
8,250,220,441,282,1
8,250,220,430,280,1
8,250,220,450,292,1
8,250,220,445,296,1
8,250,220,439,267,1
8,250,220,441,262,1
8,250,220,439,281,1
8,250,220,424,253,1
8,250,220,441,265,1
8,250,220,437,266,1
8,250,220,452,277,1
8,250,220,425,260,1
8,250,220,448,276,1
8,250,220,440,260,1
8,250,220,437,280,1
8,250,220,456,306,1
8,250,220,424,286,1
8,250,220,433,284,1
8,250,220,454,272,1
8,250,220,423,285,1
8,250,220,436,259,1
8,250,220,434,259,1
8,250,220,428,265,1
8,250,220,456,267,1
8,250,220,444,275,1
8,250,220,432,279,1
8,250,220,437,266,1
8,250,220,437,263,1
8,250,220,435,276,1
8,250,220,433,282,1
8,250,220,437,278,1
8,250,220,428,264,1
8,250,220,430,275,1
8,250,220,428,263,1
8,250,220,432,278,1
8,250,220,476,245,1
8,250,220,442,261,1
8,250,220,442,249,1
8,250,220,436,257,1
8,250,220,454,271,1
8,250,220,451,267,1
8,250,220,453,263,1
8,250,220,447,256,1
8,250,220,443,252,1
8,250,220,459,247,1
8,250,220,439,254,1
8,250,220,448,264,1
8,250,220,467,270,1
8,250,220,453,262,1
8,250,220,441,253,1
8,250,220,448,246,1
8,250,220,445,244,1
8,250,220,443,254,1
8,250,220,421,238,1
8,250,220,425,239,1
8,250,220,414,225,1
8,250,220,421,237,1
8,250,220,427,241,1
8,250,220,420,242,1
8,250,220,423,247,1
8,250,220,423,250,1
8,250,220,429,247,1
8,250,220,440,237,1
8,250,220,434,237,1
8,250,220,422,255,1
8,250,220,432,242,1
8,250,220,423,228,1
8,250,220,428,234,1
8,250,220,427,246,1
8,250,220,448,241,1
8,250,220,427,248,1
8,250,220,433,233,1
8,250,220,437,228,1
8,250,220,445,222,1
8,250,220,436,237,1
8,250,220,435,233,1
8,250,220,442,254,1
8,250,220,431,249,1
8,250,220,444,235,1
8,250,220,435,234,1
8,250,220,439,241,1
8,250,220,436,255,1
8,250,220,438,244,1
8,250,220,440,241,1
8,250,220,445,233,1
8,250,220,443,237,1
8,250,220,432,239,1
8,250,220,442,232,1
8,250,220,432,248,1
8,250,220,425,239,1
8,250,220,607,307,1
8,250,220,607,309,1
8,250,220,604,296,1
8,250,220,579,301,1
8,250,220,606,306,1
8,250,220,603,277,1
8,250,220,595,275,1
8,250,220,611,290,1
8,250,220,600,292,1
8,250,220,602,289,1
8,250,220,469,243,1
8,250,220,467,252,1
8,250,220,452,257,1
8,250,220,452,245,1
8,250,220,455,237,1
8,250,220,458,252,1
8,250,220,456,251,1
8,250,220,447,232,1
8,250,220,446,222,1
8,250,220,452,248,1
8,250,220,456,247,1
8,250,220,456,228,1
8,250,220,449,223,1
8,250,220,451,242,1
8,250,220,461,234,1
8,250,525,455,228,4
8,250,525,451,217,4
8,250,525,448,215,4
8,250,525,443,213,4
8,250,525,447,192,4
8,250,525,442,217,4
8,250,525,437,197,4
8,250,525,464,194,4
8,250,525,480,285,4
8,250,525,480,329,4
8,250,525,455,210,4
8,250,525,439,204,4
8,250,525,450,427,4
8,250,525,449,430,4
8,250,525,450,430,4
8,250,525,448,437,4
8,250,525,473,401,4
8,250,525,472,495,4
8,250,525,407,377,4
8,250,525,457,446,4
8,250,525,455,425,4
8,250,525,458,437,4
8,250,525,445,487,4
8,250,525,445,475,4
8,250,525,470,485,4
8,250,525,459,495,4
8,250,525,449,494,4
8,250,525,442,481,4
8,250,525,463,477,4
8,250,525,454,470,4
8,250,525,469,498,4
8,250,525,456,483,4
8,250,525,454,502,4
8,250,525,449,492,4
8,250,525,456,487,4
8,250,525,454,491,4
8,250,525,455,483,4
8,250,525,460,483,4
8,250,525,456,494,4
8,250,525,454,483,4
8,250,525,450,471,4
8,250,525,465,486,4
8,250,525,441,502,4
8,250,525,455,478,4
8,250,525,442,481,4
8,250,525,451,478,4
8,250,525,457,467,4
8,250,525,443,474,4
8,250,525,488,492,4
8,250,525,495,481,4
8,250,525,493,478,4
8,250,525,490,479,4
8,250,525,493,503,4
8,250,525,499,483,4
8,250,525,490,485,4
8,250,525,499,476,4
8,250,525,445,492,4
8,250,525,443,493,4
8,250,525,449,503,4
8,250,525,451,485,4
8,250,525,447,479,4
8,250,525,446,483,4
8,250,525,444,492,4
8,250,525,452,498,4
8,250,525,443,498,4
8,250,525,453,498,4
8,250,525,441,501,4
8,250,525,452,484,4
8,250,525,441,507,4
8,250,525,420,506,4
8,250,525,439,514,4
8,250,525,446,481,4
8,250,525,433,495,4
8,250,525,448,486,4
8,250,525,459,502,4
8,250,525,443,465,4
8,250,525,452,499,4
8,250,525,446,492,4
8,250,525,452,470,4
8,250,525,453,489,4
8,250,525,441,492,4
8,250,525,429,478,4
8,250,525,461,502,4
8,250,525,462,493,4
8,250,525,432,489,4
8,250,525,444,506,4
8,250,525,477,495,4
8,250,525,479,487,4
8,250,525,479,493,4
8,250,525,484,504,4
8,250,525,471,485,4
8,250,525,481,488,4
8,250,525,479,480,4
8,250,525,471,503,4
8,250,525,474,475,4
8,250,525,470,485,4
8,250,525,448,514,4
8,250,525,432,512,4
8,250,525,410,500,4
8,250,525,439,506,4
8,250,525,439,507,4
8,250,525,443,525,4
8,250,525,427,496,4
8,250,525,434,498,4
8,250,525,432,508,4
8,250,525,437,500,4
8,250,525,433,501,4
8,250,525,439,500,4
8,250,525,486,532,4
8,250,525,438,513,4
8,250,525,442,504,4
8,250,525,437,504,4
8,250,525,451,502,4
8,250,525,439,500,4
8,250,525,434,502,4
8,250,525,439,503,4
8,250,525,461,517,4
8,250,525,439,509,4
8,250,525,432,503,4
8,250,525,454,498,4
8,250,525,454,505,4
8,250,525,441,506,4
8,250,525,433,507,4
8,250,525,431,490,4
8,250,525,430,517,4
8,250,525,436,501,4
8,250,525,430,502,4
8,250,525,465,479,4
8,250,525,438,487,4
8,250,525,440,509,4
8,250,525,444,494,4
8,250,525,461,493,4
8,250,525,463,476,4
8,250,525,430,481,4
8,250,525,438,479,4
8,250,525,446,504,4
8,250,525,443,508,4
8,250,525,436,510,4
8,250,525,434,501,4
8,250,525,425,522,4
8,250,525,446,477,4
8,250,525,456,511,4
8,250,525,443,496,4
8,250,525,440,516,4
8,250,525,444,493,4
8,250,525,443,486,4
8,250,525,446,494,4
8,250,525,451,499,4
8,250,525,451,494,4
8,250,525,452,492,4
8,250,525,427,497,4
8,250,525,429,507,4
8,250,525,456,503,4
8,250,525,451,485,4
8,250,525,444,499,4
8,250,525,439,495,4
8,250,525,445,480,4
8,250,525,448,493,4
8,250,525,447,486,4
8,250,525,447,499,4
8,250,525,450,500,4
8,250,525,458,493,4
8,250,830,429,498,7
8,250,830,422,495,7
8,250,830,413,498,7
8,250,830,406,501,7
8,250,830,426,487,7
8,250,830,412,508,7
8,250,830,442,512,7
8,250,830,417,488,7
8,250,830,413,497,7
8,250,830,419,498,7
8,250,830,417,495,7
8,250,830,471,773,7
8,250,830,471,761,7
8,250,830,478,771,7
8,250,830,460,761,7
8,250,830,486,765,7
8,250,830,458,773,7
8,250,830,501,789,7
8,250,830,477,822,7
8,250,830,460,818,7
8,250,830,464,816,7
8,250,830,480,814,7
8,250,830,465,821,7
8,250,830,474,813,7
8,250,830,459,814,7
8,250,830,436,817,7
8,250,830,472,817,7
8,250,830,473,813,7
8,250,830,469,812,7
8,250,830,471,811,7
8,250,830,464,808,7
8,250,830,457,812,7
8,250,830,460,810,7
8,250,830,475,802,7
8,250,830,460,815,7
8,250,830,460,817,7
8,250,830,455,809,7
8,250,830,471,806,7
8,250,830,471,789,7
8,250,830,447,797,7
8,250,830,467,806,7
8,250,830,470,808,7
8,250,830,442,801,7
8,250,830,462,789,7
8,250,830,460,810,7
8,250,830,453,818,7
8,250,830,465,789,7
8,250,830,453,801,7
8,250,830,457,806,7
8,250,830,442,807,7
8,250,830,460,805,7
8,250,830,471,774,7
8,250,830,471,799,7
8,250,830,468,803,7
8,250,830,430,811,7
8,250,830,445,812,7
8,250,830,458,793,7
8,250,830,433,807,7
8,250,830,428,805,7
8,250,830,450,815,7
8,250,830,439,807,7
8,250,830,433,867,7
8,250,830,425,857,7
8,250,830,434,861,7
8,250,830,429,879,7
8,250,830,429,864,7
8,250,830,427,858,7
8,250,830,417,876,7
8,250,830,425,860,7
8,250,830,435,867,7
8,250,830,442,868,7
8,250,830,434,877,7
8,250,830,426,865,7
8,250,830,442,867,7
8,250,830,423,869,7
8,250,830,426,873,7
8,250,830,447,858,7
8,250,830,431,865,7
8,250,830,442,850,7
8,250,830,434,827,7
8,250,830,447,823,7
8,250,830,436,809,7
8,250,830,415,801,7
8,250,830,445,820,7
8,250,830,443,831,7
8,250,830,449,808,7
8,250,830,460,834,7
8,250,830,402,813,7
8,250,830,454,814,7
8,250,830,453,822,7
8,250,830,403,813,7
8,250,830,436,810,7
8,250,830,440,828,7
8,250,830,420,816,7
8,250,830,459,812,7
8,250,830,438,807,7
8,250,830,463,805,7
8,250,830,440,812,7
8,250,830,447,802,7
8,250,830,417,812,7
8,250,830,462,802,7
8,250,830,433,814,7
8,250,830,444,806,7
8,250,830,446,797,7
8,250,830,443,802,7
8,250,830,447,806,7
8,250,830,443,805,7
8,250,830,428,800,7
8,250,830,447,801,7
8,250,830,444,805,7
8,250,830,446,804,7
8,250,830,455,805,7
8,250,830,449,800,7
8,250,830,440,806,7
8,250,830,454,805,7
8,250,830,457,801,7
8,250,830,462,796,7
8,250,830,456,798,7
8,250,830,449,796,7
8,250,830,439,798,7
8,250,830,454,809,7
8,250,830,457,796,7
8,250,830,447,794,7
8,250,830,458,806,7
8,250,830,463,796,7
8,250,830,443,801,7
8,640,220,463,812,2
8,640,220,447,796,2
8,640,220,443,808,2
8,640,220,443,807,2
8,640,220,449,811,2
8,640,220,444,800,2
8,640,220,461,789,2
8,640,220,435,805,2
8,640,220,457,810,2
8,640,220,468,780,2
8,640,220,461,796,2
8,640,220,792,192,2
8,640,220,793,182,2
8,640,220,799,192,2
8,640,220,795,193,2
8,640,220,789,202,2
8,640,220,819,206,2
8,640,220,783,186,2
8,640,220,799,241,2
8,640,220,798,212,2
8,640,220,800,198,2
8,640,220,810,205,2
8,640,220,815,183,2
8,640,220,851,212,2
8,640,220,845,213,2
8,640,220,851,228,2
8,640,220,851,224,2
8,640,220,846,226,2
8,640,220,860,216,2
8,640,220,863,227,2
8,640,220,852,229,2
8,640,220,866,236,2
8,640,220,859,226,2
8,640,220,846,228,2
8,640,220,853,240,2
8,640,220,857,210,2
8,640,220,844,225,2
8,640,220,841,238,2
8,640,220,843,177,2
8,640,220,870,288,2
8,640,220,831,178,2
8,640,220,833,187,2
8,640,220,831,178,2
8,640,220,840,178,2
8,640,220,832,182,2
8,640,220,831,171,2
8,640,220,834,181,2
8,640,220,830,197,2
8,640,220,859,208,2
8,640,220,891,295,2
8,640,220,846,232,2
8,640,220,839,217,2
8,640,220,849,235,2
8,640,220,850,221,2
8,640,220,846,219,2
8,640,220,834,228,2
8,640,220,847,213,2
8,640,220,841,222,2
8,640,220,835,222,2
8,640,220,847,219,2
8,640,220,836,224,2
8,640,220,854,203,2
8,640,220,842,218,2
8,640,220,839,228,2
8,640,220,843,224,2
8,640,220,849,220,2
8,640,220,837,242,2
8,640,220,843,231,2
8,640,220,839,220,2
8,640,220,832,230,2
8,640,220,834,232,2
8,640,220,842,230,2
8,640,220,822,217,2
8,640,220,838,220,2
8,640,220,834,238,2
8,640,220,827,231,2
8,640,220,827,234,2
8,640,220,831,237,2
8,640,220,836,218,2
8,640,220,820,226,2
8,640,220,830,223,2
8,640,220,846,210,2
8,640,220,838,227,2
8,640,220,836,225,2
8,640,220,824,235,2
8,640,220,829,220,2
8,640,220,818,227,2
8,640,220,821,215,2
8,640,220,827,227,2
8,640,220,822,228,2
8,640,220,833,218,2
8,640,220,839,221,2
8,640,220,822,225,2
8,640,220,820,227,2
8,640,220,838,214,2
8,640,220,818,223,2
8,640,220,833,207,2
8,640,220,827,199,2
8,640,220,845,216,2
8,640,220,838,203,2
8,640,220,834,232,2
8,640,220,824,222,2
8,640,220,830,223,2
8,640,220,832,222,2
8,640,220,832,212,2
8,640,220,848,240,2
8,640,220,835,226,2
8,640,220,832,218,2
8,640,220,819,229,2
8,640,220,830,236,2
8,640,220,823,213,2
8,640,220,822,210,2
8,640,220,831,209,2
8,640,220,833,201,2
8,640,220,828,215,2
8,640,220,829,220,2
8,640,220,850,214,2
8,640,220,825,211,2
8,640,220,833,207,2
8,640,220,830,198,2
8,640,220,837,199,2
8,640,220,842,197,2
8,640,220,852,203,2
8,640,220,836,201,2
8,640,220,837,209,2
8,640,220,857,224,2
8,640,220,823,204,2
8,640,220,844,211,2
8,640,220,826,206,2
8,640,220,838,207,2
8,640,220,831,200,2
8,640,220,851,218,2
